Track name,Artist name,Album,Playlist name,Type,ISRC
"This Tornado Loves You","Neko Case","Middle Cyclone","Singer/Songwriter","Playlist","USEP40827102"
"Mother and Child Reunion","Paul Simon","Paul Simon","Singer/Songwriter","Playlist","USSM11002231"
"The Stranger Song","Leonard Cohen","Songs Of Leonard Cohen","Singer/Songwriter","Playlist","USSM10013404"
"Building a Mystery","Sarah McLachlan","Surfacing","Singer/Songwriter","Playlist","USAR19700533"
"The Kiss - Remastered","Judee Sill","Heart Food","Singer/Songwriter","Playlist","USEE10300702"
"Just Like Tom Thumb's Blues","Bob Dylan","Highway 61 Revisited","Singer/Songwriter","Playlist","USSM19922502"
"Depreston","Courtney Barnett","Sometimes I Sit and Think, And Sometimes I Just Sit","Singer/Songwriter","Playlist","GBX721400147"
"Walking in Memphis","Marc Cohn","Marc Cohn","Singer/Songwriter","Playlist","USAT29900737"
"Save Me","Aimee Mann","Magnolia (Music from the Motion Picture)","Singer/Songwriter","Playlist","USSE59900009"
"Sundown","Gordon Lightfoot","Sundown","Singer/Songwriter","Playlist","USRE10901178"
"Doctor My Eyes","Jackson Browne","Jackson Browne (Saturate Before Using)","Singer/Songwriter","Playlist","USEE10184286"
"Cat's in the Cradle","Harry Chapin","Cat's in the Cradle / Vacancy","Singer/Songwriter","Playlist","USEE10801444"
"You've Got a Friend","James Taylor","Mud Slide Slim and the Blue Horizon","Singer/Songwriter","Playlist","USWB19900194"
"I Have Been to the Mountain","Kevin Morby","Singing Saw","Singer/Songwriter","Playlist","USJ5G1611102"
"Poor Poor Pitiful Me","Warren Zevon","Warren Zevon","Singer/Songwriter","Playlist","USEE10181154"
"GMF","John Grant","Pale Green Ghosts","Singer/Songwriter","Playlist","GBBRP1237703"
"Come Pick Me Up","Ryan Adams","Heartbreaker","Singer/Songwriter","Playlist","TCABL1346100"
"Boots of Spanish Leather","Bob Dylan","The Times They Are A-Changin'","Singer/Songwriter","Playlist","USSM10007458"
"The Gambler","Kenny Rogers","The Gambler","Singer/Songwriter","Playlist","USCN17800055"
"Highway Patrolman","Bruce Springsteen","Nebraska","Singer/Songwriter","Playlist","USSM18200425"
"Sisters of Mercy","Leonard Cohen","Songs Of Leonard Cohen","Singer/Songwriter","Playlist","USSM10013405"
"State Trooper","Bruce Springsteen","Nebraska","Singer/Songwriter","Playlist","USSM18200426"
"This Mess We're In","PJ Harvey","Stories From The City, Stories From The Sea","Singer/Songwriter","Playlist","GBAAN0000172"
"Isis","Bob Dylan","Desire","Singer/Songwriter","Playlist","USSM10103237"
"The Blower's Daughter","Damien Rice","The Blower's Daughter","Singer/Songwriter","Playlist","IEABD0100003"
"Dress","PJ Harvey","Dry","Singer/Songwriter","Playlist","GBBNZ9100008"
"Blues Run the Game - Remastered","Jackson C. Frank","Jackson C Frank (Remastered)","Singer/Songwriter","Playlist","GBAJE9600007"
"Society's Child (Baby, I’ve Been Thinking)","Janis Ian","Classic Protest Songs from Smithsonian Folkways","Singer/Songwriter","Playlist","USSF10013039"
"Wild World","Yusuf / Cat Stevens","Tea For The Tillerman (Remastered)","Singer/Songwriter","Playlist","GBAAN7000041"
"And It Stoned Me","Van Morrison","Moondance","Singer/Songwriter","Playlist","USWB19900488"
"Your Ghost","Kristin Hersh","Hips and Makers","Singer/Songwriter","Playlist","GBAFL9400002"
"Incident on 57th Street","Bruce Springsteen","The Wild, the Innocent & The E Street Shuffle","Singer/Songwriter","Playlist","USSM10000641"
"Sunday Mornin' Comin' Down","Kris Kristofferson","Kristofferson","Singer/Songwriter","Playlist","USSM10016823"
"Crêuza de mä - New Mix 2014","Fabrizio De André","Creuza de ma","Singer/Songwriter","Playlist","ITB001300640"
"Silent All These Years","Tori Amos","Little Earthquakes","Singer/Songwriter","Playlist","USAT29100017"
"$1000 Wedding - 2002 Remaster","Gram Parsons","Rhino Hi-Five: Gram Parsons (Vol. 2)","Singer/Songwriter","Playlist","USRE10201412"
"Dirty Dancing","Frida Hyvönen","Silence Is Wild","Singer/Songwriter","Playlist","US38W0818401"
"Diamonds on the Soles of Her Shoes","Paul Simon","Graceland (25th Anniversary Deluxe Edition)","Singer/Songwriter","Playlist","USSM11002273"
"Tombstone Blues","Bob Dylan","Highway 61 Revisited","Singer/Songwriter","Playlist","USSM19922508"
"Closer to Fine","Indigo Girls","Indigo Girls (Expanded Edition)","Singer/Songwriter","Playlist","USSM10012978"
"The Wheel","PJ Harvey","The Hope Six Demolition Project","Singer/Songwriter","Playlist","GBUM71506971"
"Black Cab","Jens Lekman","Oh You're So Silent Jens","Singer/Songwriter","Playlist","SEVSX0500305"
"Supernova","Liz Phair","Whip-Smart","Singer/Songwriter","Playlist","USCA29400606"
"I Am a Rock","Simon & Garfunkel","Sounds Of Silence","Singer/Songwriter","Playlist","USSM16501154"
"Maple Leaves - 7"" version","Jens Lekman","Oh You're So Silent Jens","Singer/Songwriter","Playlist","SEVSX0500302"
"Falling Slowly","Glen Hansard","The Swell Season","Singer/Songwriter","Playlist","IEABQ0600005"
"Sweet Baby James","James Taylor","Sweet Baby James","Singer/Songwriter","Playlist","USWB19900192"
"Don't Let It Bring You Down","Neil Young","After the Gold Rush (2009 Remaster)","Singer/Songwriter","Playlist","USRE10900214"
"Love Hurts - 2007 Remaster","Gram Parsons","Grievous Angel","Singer/Songwriter","Playlist","USRE10700771"
"Between the Wars","Billy Bragg","Billy Bragg, Vol. 1","Singer/Songwriter","Playlist","GBCEJ0500334"
"Orly","Jacques Brel","Infiniment","Singer/Songwriter","Playlist","FRZ017700040"
"Nobody's Fault But My Own","Beck","Mutations","Singer/Songwriter","Playlist","USGF19830903"
"Going To A Town","Rufus Wainwright","Release The Stars","Singer/Songwriter","Playlist","USUM70725561"
"Buzzin' Fly","Tim Buckley","Happy Sad","Singer/Songwriter","Playlist","USEE10180646"
"Come è profondo il mare","Lucio Dalla","Come E' Profondo Il Mare","Singer/Songwriter","Playlist","ITB007700642"
"Sapore di sale","Gino Paoli","Canzoni da Ricordare","Singer/Songwriter","Playlist","ITB006379623"
"Bored in the USA","Father John Misty","I Love You, Honeybear","Singer/Songwriter","Playlist","USSUB1411509"
"The Magic Position","Patrick Wolf","The Magic Position (I-tunes E-Album)","Singer/Songwriter","Playlist","GBUM70602069"
"Anchorage","Michelle Shocked","Short Sharp Shocked","Singer/Songwriter","Playlist","USECG0300019"
"Peace Train","Yusuf / Cat Stevens","Teaser And The Firecat (Remastered)","Singer/Songwriter","Playlist","GBAAN7100033"
"One of Us Must Know (Sooner or Later)","Bob Dylan","Blonde On Blonde","Singer/Songwriter","Playlist","USSM19921961"
"Chimes of Freedom","Bob Dylan","Another Side Of Bob Dylan","Singer/Songwriter","Playlist","USSM16401172"
"La Javanaise","Serge Gainsbourg","N°4","Singer/Songwriter","Playlist","FRZ036300430"
"Dylan Thomas","Better Oblivion Community Center","Better Oblivion Community Center","Singer/Songwriter","Playlist","USJ5G1918803"
"Sexuality","Billy Bragg","Don’t Try This At Home","Singer/Songwriter","Playlist","GBCEJ0599677"
"Mind Games - Remastered 2010","John Lennon","Mind Games","Singer/Songwriter","Playlist","GBAYE1000811"
"The City of New Orleans - Original Version","Arlo Guthrie","Hobo's Lullaby (remastered 2004)","Singer/Songwriter","Playlist","US34Z0410602"
"Marlene On The Wall","Suzanne Vega","Suzanne Vega","Singer/Songwriter","Playlist","USAM19502222"
"Holocaust","Big Star","Third/Sister Lovers","Singer/Songwriter","Playlist","USRY29700615"
"Lady D'Arbanville","Yusuf / Cat Stevens","Mona Bone Jakon (Remastered)","Singer/Songwriter","Playlist","GBAAN7100028"
"Jesus Fever","Kurt Vile","Smoke Ring For My Halo","Singer/Songwriter","Playlist","USMTD1000475"
"The Old Man's Back Again (Dedicated To The Neo-Stalinist Regime)","Scott Walker","Scott 4","Singer/Songwriter","Playlist","GBF086900056"
"Man","Neko Case","The Worse Things Get, The Harder I Fight, The Harder I Fight, The More I Love You [Deluxe Edition]","Singer/Songwriter","Playlist","USEP41308003"
"If You See Her, Say Hello","Bob Dylan","Blood On The Tracks","Singer/Songwriter","Playlist","USSM19906475"
"Talkin' Bout a Revolution","Tracy Chapman","Tracy Chapman","Singer/Songwriter","Playlist","USEE10100547"
"Babylon","David Gray","White Ladder","Singer/Songwriter","Playlist","GBDLY0000002"
"Caravan - 2013 Remaster","Van Morrison","Moondance (Deluxe Edition)","Singer/Songwriter","Playlist","USWB11302506"
"Riding For The Feeling","Bill Callahan","Apocalypse","Singer/Songwriter","Playlist","US58L1145005"
"La mauvaise réputation","Georges Brassens","Le meilleur de Georges Brassens","Singer/Songwriter","Playlist","FRZ035200010"
"Hood","Perfume Genius","Put Your Back N 2 It","Singer/Songwriter","Playlist","GB7TY1102009"
"Le gorille","Georges Brassens","Georges Brassens chante les chansons poétiques (et souvent gaillardes) N°1","Singer/Songwriter","Playlist","FRZ035200210"
"Casimir Pulaski Day","Sufjan Stevens","Illinois","Singer/Songwriter","Playlist","GBCVZ0501218"
"Jokerman","Bob Dylan","Infidels","Singer/Songwriter","Playlist","USSM18300782"
"Sugar Man","Rodríguez","Cold Fact","Singer/Songwriter","Playlist","QM6MZ1816904"
"Me and Julio Down by the Schoolyard","Paul Simon","Paul Simon","Singer/Songwriter","Playlist","USSM11002239"
"Ma plus belle histoire d'amour","Barbara","Une Femme Qui Chante","Singer/Songwriter","Playlist","FRZ036700540"
"Most of the Time","Bob Dylan","Oh Mercy","Singer/Songwriter","Playlist","USSM10006002"
"Still Crazy After All These Years","Paul Simon","Still Crazy After All These Years","Singer/Songwriter","Playlist","USSM11002301"
"Jesus Was a Cross Maker","Judee Sill","Judee Sill","Singer/Songwriter","Playlist","USEE10300547"
"Universal Soldier","Buffy Sainte-Marie","It's My Way","Singer/Songwriter","Playlist","USVG28709251"
"(You Make Me Feel Like) A Natural Woman","Carole King","Tapestry (Legacy Edition)","Singer/Songwriter","Playlist","USSM17100506"
"Flume","Bon Iver","For Emma, Forever Ago","Singer/Songwriter","Playlist","US38Y0811501"
"Seven Year Ache","Rosanne Cash","The Very Best Of Rosanne Cash","Singer/Songwriter","Playlist","USSM18000151"
"Cripple and the Starfish","Antony and the Johnsons","Antony & The Johnsons","Singer/Songwriter","Playlist","US38W0410298"
"The Pretender","Jackson Browne","The Pretender","Singer/Songwriter","Playlist","USEE17600001"
"Göttingen","Barbara","Une Femme Qui Chante","Singer/Songwriter","Playlist","FRZ036500480"
"Fidelity","Regina Spektor","Begin to Hope (Special Edition)","Singer/Songwriter","Playlist","USWB10600587"
"The Night Josh Tillman Came To Our Apt.","Father John Misty","I Love You, Honeybear","Singer/Songwriter","Playlist","USSUB1411504"
"Lovers In A Dangerous Time","Bruce Cockburn","Stealing Fire (Deluxe Edition)","Singer/Songwriter","Playlist","CAT248400295"
"16 Shells From A 30.6","Tom Waits","Swordfishtrombones","Singer/Songwriter","Playlist","USIR28300387"
"The Promise - Studio Outtake - 1999","Bruce Springsteen","18 Tracks","Singer/Songwriter","Playlist","USSM19900417"
"Watching The Wheels - Remastered 2010","John Lennon","Double Fantasy","Singer/Songwriter","Playlist","USTO11000022"
"The Shining","Badly Drawn Boy","The Hour of Bewilderbeast","Singer/Songwriter","Playlist","GBBKS0000007"
"Dolphins","Fred Neil","The Many Sides Of Fred Neil","Singer/Songwriter","Playlist","USCA29601084"
"Amelia","Joni Mitchell","Hejira","Singer/Songwriter","Playlist","USEE10170388"
"The Weeping Song","Nick Cave & The Bad Seeds","The Good Son (Remastered)","Singer/Songwriter","Playlist","GBAJH0900625"
"Desapariciones","Rubén Blades","Buscando America","Singer/Songwriter","Playlist","USEE10184075"
"Possession","Sarah McLachlan","Fumbling Towards Ecstasy (Legacy Edition)","Singer/Songwriter","Playlist","USAR19300002"
"Lua","Bright Eyes","I'm Wide Awake, It's Morning","Singer/Songwriter","Playlist","US2U60507204"
"While You See A Chance","Steve Winwood","Arc of a Diver (Deluxe Edition)","Singer/Songwriter","Playlist","GBAAN8000012"
"Pa'lante","Hurray For The Riff Raff","The Navigator","Singer/Songwriter","Playlist","USATO1600709"
"A Song For You","Leon Russell","Leon Russell","Singer/Songwriter","Playlist","USSH49500045"
"Rimmel","Francesco De Gregori","Rimmel","Singer/Songwriter","Playlist","ITB007401283"
"Ol' 55","Tom Waits","Closing Time","Singer/Songwriter","Playlist","USEE10801088"
"My Moon My Man","Feist","The Reminder","Singer/Songwriter","Playlist","FRUM70600211"
"Straight to You","Nick Cave & The Bad Seeds","Henry's Dream","Singer/Songwriter","Playlist","GBAJH0900606"
"Everybody Here Wants You","Jeff Buckley","Sketches for My Sweetheart The Drunk","Singer/Songwriter","Playlist","USSM19703796"
"Jersey Girl","Tom Waits","Heartattack And Vine","Singer/Songwriter","Playlist","USEE10801114"
"Tramp the Dirt Down","Elvis Costello","Spike","Singer/Songwriter","Playlist","USWB18900029"
"Loves Me Like a Rock","Paul Simon","There Goes Rhymin' Simon","Singer/Songwriter","Playlist","USSM11002206"
"Stolen Car","Bruce Springsteen","The River","Singer/Songwriter","Playlist","USSM18000411"
"My Little Town","Simon & Garfunkel","Still Crazy After All These Years","Singer/Songwriter","Playlist","USSM11002302"
"Jack-Ass","Beck","Odelay","Singer/Songwriter","Playlist","USGF19682307"
"Andalucia","John Cale","Paris 1919","Singer/Songwriter","Playlist","USWB10201204"
"Something To Talk About","Badly Drawn Boy","About A Boy Soundtrack","Singer/Songwriter","Playlist","GBBKS0100431"
"So Far Away","Carole King","Tapestry (Legacy Edition)","Singer/Songwriter","Playlist","USSM17100516"
"Ben's My Friend","Sun Kil Moon","Benji","Singer/Songwriter","Playlist","USA2B1400045"
"Sólo le pido a dios","León Gieco","lV (LP)","Singer/Songwriter","Playlist","ARXP71600074"
"Laughing","David Crosby","If I Could Only Remember My Name","Singer/Songwriter","Playlist","USAT20000072"
"Maggie's Farm","Bob Dylan","Bringing It All Back Home","Singer/Songwriter","Playlist","USSM19922511"
"Blood Bank","Bon Iver","Blood Bank","Singer/Songwriter","Playlist","US38Y0913401"
"Carissa","Sun Kil Moon","Benji","Singer/Songwriter","Playlist","USA2B1400035"
"English Rose","The Jam","All Mod Cons (Remastered Version)","Singer/Songwriter","Playlist","GBAKW7800124"
"White Fire","Angel Olsen","Burn Your Fire For No Witness","Singer/Songwriter","Playlist","US38Y1424404"
"Higgs Boson Blues","Nick Cave & The Bad Seeds","Push the Sky Away","Singer/Songwriter","Playlist","GBSG41200008"
"If I Were A Carpenter","Tim Hardin","Hang On To A Dream: The Verve Recordings","Singer/Songwriter","Playlist","USF096725170"
"With God on Our Side","Bob Dylan","The Times They Are A-Changin'","Singer/Songwriter","Playlist","USSM10007454"
"Hazey Jane II","Nick Drake","Bryter Layter","Singer/Songwriter","Playlist","GBAAN7000017"
"L'aigle noir","Barbara","L'Aigle Noir","Singer/Songwriter","Playlist","FRZ037000230"
"Paper Bag","Fiona Apple","When The Pawn...","Singer/Songwriter","Playlist","USSM19910365"
"Spiracle","Soap&Skin","Lovetune For Vacuum","Singer/Songwriter","Playlist","DEN920800212"
"Sapokanian","Joanna Newsom","Not Available on Spotify","Singer/Songwriter","Playlist",""
"Catch the Wind","Donovan","What's Bin Did and What's Bin Hid","Singer/Songwriter","Playlist","GBUM70817533"
"Soliltary Man","Neil Diamond","The Bang Years 1966-1968 (The 23 Original Mono Recordings)","Singer/Songwriter","Playlist","USSM11100064"
"I Threw It All Away","Bob Dylan","Nashville Skyline","Singer/Songwriter","Playlist","USSM16900825"
"Universal Soldier","Donovan","Fairytale (Deluxe Expanded Edition)","Singer/Songwriter","Playlist","GBAJE6500151"
"Sister","Angel Olsen","MY WOMAN","Singer/Songwriter","Playlist","US38Y1628407"
"Ballad Of Big Nothing","Elliott Smith","Either/Or","Singer/Songwriter","Playlist","USKRS0326903"
"The Man Comes Around","Johnny Cash","American IV: The Man Comes Around","Singer/Songwriter","Playlist","USDJ20200643"
"Who By Fire","Leonard Cohen","New Skin For The Old Ceremony","Singer/Songwriter","Playlist","USSM10203153"
"Atlantis","Donovan","Barabajagal","Singer/Songwriter","Playlist","USSM19916819"
"Motel Blues","Loudon Wainwright III","Album II","Singer/Songwriter","Playlist","USAT20303202"
"Pretty (Ugly Before)","Elliott Smith","From a Basement On The Hill","Singer/Songwriter","Playlist","GBCEL0300417"
"Needle of Death","Bert Jansch","Bert Jansch (2015 Remaster)","Singer/Songwriter","Playlist","GB5KW1599380"
"hope is a dangerous thing for a woman like me to have - but I have it","Lana Del Rey","Norman Fucking Rockwell!","Singer/Songwriter","Playlist","USUG11900001"
"Hold On, Hold On","Neko Case","Fox Confessor Brings The Flood (Bonus Track Version)","Singer/Songwriter","Playlist","USEP40605103"
"Bitch","Meredith Brooks","Blurring The Edges","Singer/Songwriter","Playlist","USCA29701376"
"New York State of Mind","Billy Joel","Turnstiles","Singer/Songwriter","Playlist","USSM17600481"
"Here Today","Paul McCartney","Tug Of War","Singer/Songwriter","Playlist","GBCCS0700200"
"Diamonds And Rust","Joan Baez","Diamonds & Rust","Singer/Songwriter","Playlist","USAM17502181"
"Man in the Long Black Coat","Bob Dylan","Oh Mercy","Singer/Songwriter","Playlist","USSM10006000"
"Tom's Diner","Suzanne Vega","Solitude Standing","Singer/Songwriter","Playlist","USAM18790001"
"In The Neighbourhood","Tom Waits","Swordfishtrombones","Singer/Songwriter","Playlist","USIR20080234"
"Windows","Angel Olsen","Burn Your Fire For No Witness","Singer/Songwriter","Playlist","US38Y1424411"
"C'mon Billy","PJ Harvey","To Bring You My Love","Singer/Songwriter","Playlist","GBAAN9500036"
"How Could You Babe","Tobias Jesso Jr.","Goon","Singer/Songwriter","Playlist","USMTD1505827"
"Midnight at the Oasis","Maria Muldaur","Maria Muldaur","Singer/Songwriter","Playlist","USRE10100264"
"Love Has No Pride - 2008 Remaster","Bonnie Raitt","Give It Up (2008 Remaster)","Singer/Songwriter","Playlist","USWB10804936"
"Lawyers, Guns and Money","Warren Zevon","Excitable Boy","Singer/Songwriter","Playlist","USEE10610114"
"Basement Apt.","Sarah Harmer","The Rounder Records Story","Singer/Songwriter","Playlist","USZO10001702"
"I Am The Cosmos","Chris Bell","Nothing Can Hurt Me","Singer/Songwriter","Playlist","USAR31301321"
"Baby Birch","Joanna Newsom","Have One On Me","Singer/Songwriter","Playlist","US58L1039006"
"I Was Dancing In The Lesbian Bar","Jonathan Richman","Vampire Girl","Singer/Songwriter","Playlist","USRO29203605"
"Gates of Eden","Bob Dylan","Bringing It All Back Home","Singer/Songwriter","Playlist","USSM19922516"
"River Song","Dennis Wilson","Pacific Ocean Blue & Bambu - 2 CD Deluxe Legacy Edition","Singer/Songwriter","Playlist","USSM17701166"
"Love Sick","Bob Dylan","Time Out Of Mind","Singer/Songwriter","Playlist","USSM19701394"
"Silent Sigh","Badly Drawn Boy","About A Boy Soundtrack","Singer/Songwriter","Playlist","GBBKS0100435"
"I Miss You","Randy Newman","Bad Love","Singer/Songwriter","Playlist","USDW19911510"
"Old Man","Stella Donnelly","Beware of the Dogs","Singer/Songwriter","Playlist","US38W1937201"
"L'eau à la bouche - BOF ""L'eau à la bouche""","Serge Gainsbourg","Double Best Of - Comme Un Boomerang","Singer/Songwriter","Playlist","FRZ036001410"
"re:stacks","Bon Iver","For Emma, Forever Ago","Singer/Songwriter","Playlist","US38Y0811509"
"Handy Man","James Taylor","JT","Singer/Songwriter","Playlist","USSM17700895"
"Lightning Bolt","Jake Bugg","Jake Bugg","Singer/Songwriter","Playlist","GBUM71202798"
"Dis, quand reviendras-tu ?","Barbara","Dis, quand reviendras-tu ?","Singer/Songwriter","Playlist","FRZ086600010"
"You're Gonna Make Me Lonesome When You Go","Bob Dylan","Blood On The Tracks","Singer/Songwriter","Playlist","USSM19906472"
"Me and Bobby McGee","Kris Kristofferson","Kristofferson","Singer/Songwriter","Playlist","USSM10016813"
"A Few Words in Defense of Our Country","Randy Newman","Harps and Angels","Singer/Songwriter","Playlist","USNO10807684"
"Cannonball","Damien Rice","O","Singer/Songwriter","Playlist","IEABD0100004"
"Pocahontas","Neil Young","Rust Never Sleeps","Singer/Songwriter","Playlist","USRE19901380"
"Astral Weeks - 1999 Remaster","Van Morrison","Astral Weeks","Singer/Songwriter","Playlist","USWB19901647"
"The Ocean","Richard Hawley","Coles Corner","Singer/Songwriter","Playlist","GBAJH0501012"
"Lily, Rosemary and the Jack of Hearts","Bob Dylan","Blood On The Tracks","Singer/Songwriter","Playlist","USSM19906474"
"Can You Please Crawl Out Your Window? - Mono Single Version","Bob Dylan","Biograph (Display Box)","Singer/Songwriter","Playlist","USSM16500149"
"Lay Down (Candles In The Rain) - Long Version","Melanie","Beautiful People: The Greatest Hits of Melanie","Singer/Songwriter","Playlist","USBR17000001"
"Help Me Make It Through the Night","Kris Kristofferson","Kristofferson","Singer/Songwriter","Playlist","USSM10016815"
"Chinese Translation","M. Ward","Post-War","Singer/Songwriter","Playlist","USMRG0628006"
"Good Fortune","PJ Harvey","Stories From The City, Stories From The Sea","Singer/Songwriter","Playlist","GBAAN0000167"
"Thank U","Alanis Morissette","Supposed Former Infatuation Junkie","Singer/Songwriter","Playlist","USMV29800119"
"Diamond Day","Vashti Bunyan","Just Another Diamond Day","Singer/Songwriter","Playlist","GBMZV0600051"
"Fistful Of Love","Antony and the Johnsons","I Am A Bird Now","Singer/Songwriter","Playlist","US38W0510533"
"Nantes","Barbara","Dis, quand reviendras-tu ?","Singer/Songwriter","Playlist","FRZ086600310"
"You Turn Me On, I'm a Radio","Joni Mitchell","For the Roses","Singer/Songwriter","Playlist","USEE10170353"
"She's Your Lover Now - Studio Outtake - 1966","Bob Dylan","The Bootleg Series Volumes 1-3 (Rare And Unreleased) 1961-1991","Singer/Songwriter","Playlist","USSM16600192"
"Without You","Tobias Jesso Jr.","Goon","Singer/Songwriter","Playlist","USMTD1505828"
"Bobby","Alex G","Rocket","Singer/Songwriter","Playlist","GBCEL1700041"
"Scenes from an Italian Restaurant","Billy Joel","The Stranger (Legacy Edition)","Singer/Songwriter","Playlist","USSM17700372"
"Chanson pour l'Auvergnat","Georges Brassens","Best Of 20 chansons","Singer/Songwriter","Playlist","FRZ035400340"
"This Flight Tonight","Joni Mitchell","Blue","Singer/Songwriter","Playlist","USRE17100014"
"Spirit in the Night","Bruce Springsteen","Greetings from Asbury Park, N.J.","Singer/Songwriter","Playlist","USSM17300692"
"That's The Way I've Always Heard It Should Be","Carly Simon","Carly Simon","Singer/Songwriter","Playlist","USEE19900878"
"Love And Affection","Joan Armatrading","Joan Armatrading","Singer/Songwriter","Playlist","USAM17600309"
"Easy Easy","King Krule","6 Feet Beneath The Moon","Singer/Songwriter","Playlist","GBBKS1300089"
"Sunny Goodge Street","Donovan","Fairytale (Deluxe Expanded Edition)","Singer/Songwriter","Playlist","GBAJE6500168"
"Baby’s Arms","Kurt Vile","Smoke Ring For My Halo","Singer/Songwriter","Playlist","USMTD1000473"
"Morning Has Broken","Yusuf / Cat Stevens","Teaser And The Firecat (Remastered)","Singer/Songwriter","Playlist","GBAAN7100031"
"Hello in There","John Prine","John Prine","Singer/Songwriter","Playlist","USAT20104798"
"Brand New Key","Melanie","Beautiful People: The Greatest Hits of Melanie","Singer/Songwriter","Playlist","USBR17100001"
"La mamma","Charles Aznavour","Platinum Charles Aznavour","Singer/Songwriter","Playlist","FRZ116300690"
"The Way Young Lovers Do - 1999 Remaster","Van Morrison","Astral Weeks","Singer/Songwriter","Playlist","USWB19901651"
"Weißes Papier","Element Of Crime","Weißes Papier","Singer/Songwriter","Playlist","DEF069218110"
"Need a Little Time","Courtney Barnett","Tell Me How You Really Feel","Singer/Songwriter","Playlist","GBX721700212"
"La solitude","Barbara","Une Femme Qui Chante","Singer/Songwriter","Playlist","FRZ036502400"
"Sleep to Dream","Fiona Apple","Tidal","Singer/Songwriter","Playlist","USSM19600944"
"Rufus Is A Tit Man","Loudon Wainwright III","Unrequited","Singer/Songwriter","Playlist","USSM17400425"
"Hand in My Pocket","Alanis Morissette","Jagged Little Pill","Singer/Songwriter","Playlist","USMV29900093"
"Comme Ils Disent","Charles Aznavour","Platinum Charles Aznavour","Singer/Songwriter","Playlist","FRZ117200640"
"Fountain of Sorrow","Jackson Browne","The Very Best Of Jackson Browne","Singer/Songwriter","Playlist","USEE17400001"
"Fake Palindromes","Andrew Bird","Andrew Bird And The Misterious Production Of Eggs","Singer/Songwriter","Playlist","FR6V80524224"
"Oh My Sweet Carolina","Ryan Adams","Heartbreaker","Singer/Songwriter","Playlist","TCABL1346078"
"New York City Serenade","Bruce Springsteen","The Wild, the Innocent & The E Street Shuffle","Singer/Songwriter","Playlist","USSM10000643"
"Winter Lady","Leonard Cohen","Songs Of Leonard Cohen","Singer/Songwriter","Playlist","USSM16701059"
"Changing of the Guards","Bob Dylan","Street-Legal","Singer/Songwriter","Playlist","USSM11304569"
"Bad, Bad Leroy Brown","Jim Croce","Life & Times","Singer/Songwriter","Playlist","GBAJE7100650"
"Delmenhorst","Element Of Crime","Essentials","Singer/Songwriter","Playlist","DEUM70501169"
"Song Sung Blue - Single Version","Neil Diamond","Moods","Singer/Songwriter","Playlist","USMC17246651"
"Martha","Tom Waits","Closing Time","Singer/Songwriter","Playlist","USEE10801094"
"Ma il cielo è sempre più blu","Rino Gaetano","Rino Gaetano - I Miti","Singer/Songwriter","Playlist","ITB008400575"
"The Hissing of Summer Lawns","Joni Mitchell","The Hissing of Summer Lawns","Singer/Songwriter","Playlist","USEE10170375"
"Carolina In My Mind - Remastered","James Taylor","James Taylor","Singer/Songwriter","Playlist","GBDCE1000257"
"Where Do You Go To (My Lovely)","Peter Sarstedt","This Is... 1969","Singer/Songwriter","Playlist","GBAYE6900097"
"Alice","Tom Waits","Alice","Singer/Songwriter","Playlist","USAI50307101"
"Give Me Love (Give Me Peace On Earth)","George Harrison","Living In The Material World (Remastered)","Singer/Songwriter","Playlist","GB77R1400053"
"The Seventh Seal","Scott Walker","Scott 4","Singer/Songwriter","Playlist","GBF086900050"
"Emily","Joanna Newsom","Not Available on Spotify","Singer/Songwriter","Playlist",""
"I Don’t Blame You","Cat Power","You Are Free","Singer/Songwriter","Playlist","USMTD0342701"
"Tonight the Streets Are Ours","Richard Hawley","Lady's Bridge","Singer/Songwriter","Playlist","GBAJH0700455"
"To Be Young (Is to Be Sad, Is to Be High)","Ryan Adams","Heartbreaker","Singer/Songwriter","Playlist","TCABL1346073"
"She Cries Your Name","Beth Orton","Trailer Park","Singer/Songwriter","Playlist","GBARS9600082"
"Say Yes","Elliott Smith","Either/Or","Singer/Songwriter","Playlist","USKRS0326912"
"La chanson de Jacky","Jacques Brel","Ces Gens-Là","Singer/Songwriter","Playlist","FRZ016600070"
"Berlin","Lou Reed","Berlin","Singer/Songwriter","Playlist","USRC17303327"
"Break It Up","Patti Smith","Horses","Singer/Songwriter","Playlist","USAR19901257"
"Mojo Pin","Jeff Buckley","Grace","Singer/Songwriter","Playlist","USSM19400911"
"Come To My Window","Melissa Etheridge","Yes I Am","Singer/Songwriter","Playlist","USIR19390028"
"Bad As Me","Tom Waits","Bad As Me (Deluxe Version)","Singer/Songwriter","Playlist","USEP41122008"
"Romeo's Tune","Steve Forbert","Jack Rabbit Slim","Singer/Songwriter","Playlist","USSM17900089"
"Le p'tit bonheur","Felix Leclerc","Le p'tit bonheur (50 succès essentiels)","Singer/Songwriter","Playlist","FRW111300717"
"At The Chime Of A City Clock","Nick Drake","Bryter Layter","Singer/Songwriter","Playlist","GBAAN7000050"
"To Ramona","Bob Dylan","Another Side Of Bob Dylan","Singer/Songwriter","Playlist","USSM16401174"
"Nobody Told Me - Remastered 2010","John Lennon","Milk And Honey","Singer/Songwriter","Playlist","GBAYE1000908"
