,artist,title,genre,URL,lyrics
24,Jimi Hendrix,Purple Haze,Rock,http://azlyrics.com/lyrics/jimihendrix/purplehaze.html,"

Purple haze all in my brain
Lately things, they don't seem the same
Acting funny, but I don't know why
'Scuse me while I kiss the sky

Purple haze all around
Don't know if I'm coming up or down
Am I happy or in misery?
Whatever it is, that girl put a spell on me
Help me! Help me!
Ah no, no

Yeah! Purple haze all in my eyes
Don't know if it's day or night
You got me blowing, blowing my mind
Is it tomorrow, or just the end of time?

No, help me
No, yeah purple haze
Oh no, no
Oh, help me
Tell me, tell me
Can't go on like this
You make me blow my mind
No, no, no
No, no, purple haze
"
25,The Kingsmen,Louie Louie,Rock,http://azlyrics.com/lyrics/kingsmen/louielouie.html,"

Louie, Louie, oh no, I said we gotta go
Yeah yeah yeah yeah yeah I said
Louie, Louie, oh baby, I said we gotta go

A fine little girl, she waits for me
Me catch a ship across the sea
Me sail that ship all alone
Me never think how I'll make it home

Louie, Louie, no, no, no, no, no, I said we gotta go
Oh no, I said
Louie, Louie, oh baby, I said we gotta go

Three nights and days I sail the sea
I think of girl constantly
On that ship, I dream she there
I smell the rose in her hair

Louie, Louie, oh no, I said we gotta go
Yeah, yeah, yeah, yeah I said 
Louie, Louie, oh baby, I said we gotta go

Okay, let's give it to 'em, right now! 

Me see
Me see Jamaican moon above
It won't be long me see me love
Me take her in my arms and then
I tell her I'll never leave again

Louie, Louie, oh no, I said we gotta go
Yeah, yeah, yeah, yeah I said
Louie, Louie, oh baby, I said we gotta go

I said we gotta go now

Let's get on outta here

Let's go!
"
26,The Beatles,Hey Jude,Rock,http://azlyrics.com/lyrics/beatles/heyjude.html,"

Hey, Jude, don't make it bad
Take a sad song and make it better
Remember to let her into your heart
Then you can start to make it better

Hey, Jude, don't be afraid
You were made to go out and get her
The minute you let her under your skin
Then you begin to make it better

And anytime you feel the pain,
Hey, Jude, refrain
Don't carry the world upon your shoulders
For well you know that it's a fool
Who plays it cool
By making his world a little colder

Nah, nah nah, nah nah, nah nah, nah nah

Hey, Jude, don't let me down
You have found her, now go and get her
Remember to let her into your heart
Then you can start to make it better

So let it out and let it in,
Hey, Jude, begin
You're waiting for someone to perform with
And don't you know that it's just you,
Hey, Jude, you'll do
The movement you need is on your shoulder

Nah, nah nah, nah nah, nah nah, nah nah yeah

Hey, Jude, don't make it bad
Take a sad song and make it better
Remember to let her under your skin
Then you'll begin to make it better, better, better, better, better... oh!

Nah, nah nah, nah nah, nah, nah, nah nah,
Hey, Jude
Nah, nah nah, nah nah, nah, nah, nah nah,
Hey, Jude
Nah, nah nah, nah nah, nah, nah, nah nah,
Hey, Jude (Jude)
Nah, nah nah, nah nah, nah, nah, nah nah,
Hey, Jude (yeah, yeah, yeah)
Nah, nah nah, nah nah, nah, nah, nah nah,
Hey, Jude
Nah, nah nah, nah nah, nah, nah, nah nah,
Hey, Jude (don't make it bad, Jude)
Nah, nah nah, nah nah, nah, nah, nah nah,
Hey, Jude (take a sad song and make it better)
Nah, nah nah, nah nah, nah, nah, nah nah,
Hey, Jude (oh, Jude)
Nah, nah nah, nah nah, nah, nah, nah nah,
Hey, Jude (Jude, hey, Jude, whoa)
Nah, nah nah, nah nah, nah, nah, nah nah,
Hey, Jude
Nah, nah nah, nah nah, nah, nah, nah nah,
Hey, Jude (ooh)
Nah, nah nah, nah nah, nah, nah, nah nah,
Hey, Jude
Nah, nah nah, nah nah, nah, nah, nah nah,
Hey, Jude
Nah, nah nah, nah nah, nah, nah, nah nah,
Hey, Jude
Nah, nah nah, nah nah, nah, nah, nah nah,
Hey, Jude
Nah, nah nah, nah nah, nah, nah, nah nah,
Hey, Jude [fade out]
"
27,The Kinks,Waterloo Sunset,Rock,http://azlyrics.com/lyrics/kinks/waterloosunset.html,"

Dirty old river, must you keep rolling
Flowing into the night?
People so busy, make me feel dizzy
Taxi light shines so bright

But I don't need no friends
As long as I gaze on Waterloo sunset
I am in paradise

(Sha-la-la)
Every day I look at the world from my window
(Sha-la-la)
But chilly, chilly is the evening time
Waterloo sunset's fine (Waterloo sunset's fine)

Terry meets Julie. Waterloo station
Every Friday night
But I am so lazy, don't want to wander
I stay at home at night

But I don't feel afraid
As long as I gaze on Waterloo sunset
I am in paradise

(Sha-la-la)
Every day I look at the world from my window
(Sha-la-la)
But chilly, chilly is the evening time
Waterloo sunset's fine (Waterloo sunset's fine)

Millions of people swarming like flies 'round
Waterloo underground
But Terry and Julie cross over the river
Where they feel safe and sound

And they don't need no friends
As long as they gaze on Waterloo sunset
They are in paradise

Waterloo sunset's fine (Waterloo sunset's fine. Waterloo sunset's fine)
"
28,Franz Ferdinand,Take Me Out,Rock,http://azlyrics.com/lyrics/franzferdinand/takemeout.html,"

So if you're lonely, you know I'm here waiting for you
I'm just a cross-hair, I'm just a shot away from you
And if you leave here, you leave me broken, shattered I lie
I'm just a cross-hair, I'm just a shot, then we can die
Oh, oh, oh
I know I won't be leaving here with you

I say, don't you know?
You say you don't know
I say: take me out
I say you don't show
Don't move, time is slow
I say: take me out

Well, I say you don't know
You say you don't know
I say: take me out
If I move, this could die
If eyes move, this could die
I want you to take me out

I know I won't be leaving here (With you)
I know I won't be leaving here
I know I won't be leaving here (With you)
I know I won't be leaving here with you

I say, don't you know?
You say you don't know
I say: take me out
If I wane, this could die
If I wait, this could die
I want you to take me out
If I move, this could die
Eyes move, this can die
Come on, take me out

I know I won't be leaving here (With you)
I know I won't be leaving here
I know I won't be leaving here (With you)
I know I won't be leaving here with you
"
29,Buddy Holly & The Crickets,That'll Be the Day,Rock,http://azlyrics.com/lyrics/buddyhollycrickets/thatllbetheday.html,
30,The Doors,Light My Fire,Rock,http://azlyrics.com/lyrics/doors/lightmyfire.html,"

You know that it would be untrue
You know that I would be a liar
If I was to say to you
Girl, we couldn't get much higher

Come on, baby, light my fire
Come on, baby, light my fire
Try to set the night on fire

The time to hesitate is through
No time to wallow in the mire
Try, now we can only lose
And our love become a funeral pyre

Come on, baby, light my fire
Come on, baby, light my fire
Try to set the night on fire
Yeah

The time to hesitate is through
No time to wallow in the mire
Try, now we can only lose
And our love become a funeral pyre

Come on, baby, light my fire
Come on, baby, light my fire
Try to set the night on fire
Yeah!

You know that it would be untrue
You know that I would be a liar
If I was to say to you
Girl, we couldn't get much higher

Come on, baby, light my fire
Come on, baby, light my fire
Try to set the night on fire
Try to set the night on fire
Try to set the night on fire
Try to set the night on fire
"
31,The Smiths,There Is a Light That Never Goes Out,Rock,http://azlyrics.com/lyrics/smiths/thereisalightthatnevergoesout.html,"

Take me out tonight
Where there's music and there's people
And they're young and alive
Driving in your car
I never, never want to go home
Because I haven't got one anymore
Take me out tonight
Because I want to see people
And I want to see life
Driving in your car, oh, please don't drop me home
Because it's not my home, it's their home
And I'm welcome no more

And if a double-decker bus crashes into us
To die by your side is such a heavenly way to die
And if a ten-tonne truck kills the both of us
To die by your side, well, the pleasure, the privilege is mine

Take me out tonight
Take me anywhere, I don't care, I don't care, I don't care
And in the darkened underpass
I thought ""Oh God, my chance has come at last""
But then a strange fear gripped me and I just couldn't ask
Take me out tonight
Oh, take me anywhere, I don't care, I don't care, I don't care
Driving in your car
I never, never want to go home
Because I haven't got one, la-di-dum, oh, I haven't got one
Oh, oh

And if a double-decker bus crashes into us
To die by your side is such a heavenly way to die
And if a ten-tonne truck kills the both of us
To die by your side, well, the pleasure, the privilege is mine

Oh, there is a light and it never goes out
There is a light and it never goes out
There is a light and it never goes out
There is a light and it never goes out
There is a light and it never goes out
There is a light and it never goes out
There is a light and it never goes out
There is a light and it never goes out
"
32,The Byrds,Mr. Tambourine Man,Rock,http://azlyrics.com/lyrics/byrds/mrtambourineman.html,"

Hey, Mr. Tambourine Man, play a song for me
I'm not sleepy and there ain't no place I'm goin' to
Hey, Mr. Tambourine Man, play a song for me
In the jingle jangle morning, I'll come followin' you

Take me for a trip upon your magic swirling ship
All my senses have been stripped
And my hands can't feel to grip
And my toes too numb to step
Wait only for my boot heels to be wanderin'

I'm ready to go anywhere, I'm ready for to fade
Unto my own parade
Cast your dancing spell my way
I promise to go under it

Hey, Mr. Tambourine Man, play a song for me
I'm not sleepy and there ain't no place I'm goin' to
Hey, Mr. Tambourine Man, play a song for me
In the jingle jangle morning, I'll come followin' you
"
33,The Verve,Bitter Sweet Symphony,Rock,http://azlyrics.com/lyrics/verve/bittersweetsymphony.html,"

'Cause it's a bittersweet symphony, that's life
Tryna make ends meet
You're a slave to money then you die
I'll take you down the only road I've ever been down
You know the one that takes you to the places
Where all the veins meet yeah

No change, I can change
I can change, I can change
But I'm here in my mold
I am here in my mold
But I'm a million different people
From one day to the next
I can't change my mold
No, no, no, no, no
Have you ever been down?

Well I've never prayed
But tonight I'm on my knees yeah
I need to hear some sounds that recognize the pain in me, yeah
I let the melody shine,
Let it cleanse my mind,
I feel free now
But the airwaves are clean and there's nobody singing to me now

No change, I can change
I can change, I can change
But I'm here in my mold
I am here in my mold
And I'm a million different people
From one day to the next
I can't change my mold
No, no, no, no, no
Have you ever been down?
I can't change it you know
I can't change it

'Cause it's a bittersweet symphony, this life
Tryna make ends meet
Tryna find some money then you die
I'll take you down the only road I've ever been down
You know the one that takes you to the places
Where all the veins meet yeah

You know I can change, I can change
I can change, I can change
But I'm here in my mold
I am here in my mold
And I'm a million different people
From one day to the next
I can't change my mold
No, no, no, no, no

I can't change my mold
No, no, no, no, no
I can't change my mold
No, no, no, no, no

[Ad-libs:]
You've gotta change my mold, no, no, no
It's just sex and violence, melody and silence
Gotta, can't change my violence, melody and silence
I'll take you down the only road I've ever been down

Been down
Ever been down
Ever been down
Ever been down
Ever been down
Have you ever been down?
Have you ever been down?
"
34,Bill Haley & His Comets,(We're Gonna) Rock Around The Clock,Rock,http://azlyrics.com/lyrics/billhaleyhiscomets/rockaroundtheclock.html,"

One, two, tree o'clock, four o'clock rock
Five, six, seven o'clock, eight o'clock rock
Nine, ten, eleven o'clock, twelve o'clock rock
We're gonna rock around the clock tonight

Put your glad rags on, join me, hon
We'll have some fun while the clock strikes one
We're gonna rock around the clock tonight
We're gonna rock, rock, rock 'till broad daylight
We're gonna rock, gonna rock around the clock tonight

When the clock strikes two or tree and four
If the band slows down we'll yell for more
We're gonna rock around the clock tonight
We're gonna rock, rock, rock 'till broad daylight
We're gonna rock gonna rock around the clock tonight

When the chimes ring five, six and seven
We'll be right in seventh heaven
We're gonna rock around the clock tonight
We're gonna rock, rock, rock, 'till broad daylight
We're gonna rock, gonna rock, around the clock tonight

When it's eight, nine, ten, eleven too
I'll be goin' strong and so will you
We're gonna rock around the clock tonight
We're gonna rock, rock, rock, 'till broad daylight
We're gonna rock, gonna rock, around the clock tonight

When the clock strikes twelve, we'll cool off then
Start a rockin' round the clock again
We're gonna rock around the clock tonight
We're gonna rock, rock, rock, 'till broad daylight
We're gonna rock, gonna rock, around the clock tonight
"
35,Derek & The Dominos,Layla,Rock,http://azlyrics.com/lyrics/derekdominos/layla.html,
36,Beck,Loser,Rock,http://azlyrics.com/lyrics/beck/loser.html,"

In the time of chimpanzees
I was a monkey
Butane in my veins
And I'm out to cut the junkie
With the plastic eyeballs,
Spray-paint the vegetables
Dog food stalls with the beefcake pantyhose
Kill the headlights
And put it in neutral
Stock car flaming with a loser
And the cruise control
Baby's in Reno with the vitamin D
Got a couple of couches,
Sleep on the love seat
Someone keeps saying
I'm insane to complain
About a shotgun wedding
And a stain on my shirt
Don't believe everything that you breathe
You get a parking violation
And a maggot on your sleeve
So shave your face
With some mace in the dark
Saving all your food stamps
And burning down the trailer park

(Yo. Cut it.)
Soy un perdedor
I'm a loser baby, so why don't you kill me?

(Double-barrel buckshot)

Soy un perdedor
I'm a loser baby, so why don't you kill me?

Forces of evil in a bozo nightmare
Ban all the music with a phony gas chamber
'Cause one's got a weasel
And the other's got a flag
One's on the pole, shove the other in a bag
With the rerun shows
And the cocaine nose-job
The daytime crap of the folksinger slob
He hung himself with a guitar string
Slab of turkey-neck
And it's hanging from a pigeon wing
You can't write if you can't relate
Trade the cash for the beat
For the body for the hate
And my time is a piece of wax
Falling on a termite
Who's choking on the splinters

Soy un perdedor
I'm a loser baby, so why don't you kill me?
(Get crazy with the Cheeze Whiz)
Soy un perdedor
I'm a loser baby, so why don't you kill me?
(Drive-by body-pierce)

(Yo, bring it on down)
Soy

(I'm a driver; I'm the winner;
Things are gonna change
I can feel it)

Soy un perdedor
I'm a loser baby, so why don't you kill me?
(I can't believe you)
Soy un perdedor
I'm a loser baby, so why don't you kill me?

Soy un perdedor
I'm a loser baby, so why don't you kill me?
(Sprechen Sie Deutsch, baby?)
Soy un perdedor
I'm a loser baby, so why don't you kill me?
(Know what I'm saying?)
"
37,Talking Heads,Once in a Lifetime,Rock,http://azlyrics.com/lyrics/talkingheads/onceinalifetime.html,"

And you may find yourself living in a shotgun shack
And you may find yourself in another part of the world
And you may find yourself behind the wheel of a large automobile
And you may find yourself in a beautiful house, with a beautiful wife
And you may ask yourself, ""Well, how did I get here?""

Letting the days go by, let the water hold me down
Letting the days go by, water flowing underground
Into the blue again after the money's gone
Once in a lifetime, water flowing underground

And you may ask yourself, ""How do I work this?""
And you may ask yourself, ""Where is that large automobile?""
And you may tell yourself, ""This is not my beautiful house.""
And you may tell yourself, ""This is not my beautiful wife.""

Letting the days go by, let the water hold me down
Letting the days go by, water flowing underground
Into the blue again after the money's gone
Once in a lifetime, water flowing underground

Same as it ever was, same as it ever was
Same as it ever was, same as it ever was
Same as it ever was, same as it ever was
Same as it ever was, same as it ever was

Water dissolving and water removing
There is water at the bottom of the ocean
Under the water, carry the water
Remove the water at the bottom of the ocean
Water dissolving and water removing

Letting the days go by, let the water hold me down
Letting the days go by, water flowing underground
Into the blue again, into the silent water
Under the rocks and stones, there is water underground
Letting the days go by, let the water hold me down
Letting the days go by, water flowing underground
Into the blue again after the money's gone
Once in a lifetime, water flowing underground

You may ask yourself, ""What is that beautiful house?""
You may ask yourself, ""Where does that highway go to?""
And you may ask yourself, ""Am I right? Am I wrong?""
And you may say to yourself, ""My God! What have I done?""

Letting the days go by, let the water hold me down
Letting the days go by, water flowing underground
Into the blue again, into the silent water
Under the rocks and stones, there is water underground
Letting the days go by, let the water hold me down
Letting the days go by, water flowing underground
Into the blue again after the money's gone
Once in a lifetime, water flowing underground

Same as it ever was, same as it ever was
Same as it ever was and look where my hand was
Time isn't holding up, time isn't after us
Same as it ever was, same as it ever was
Same as it ever was, same as it ever was
Same as it ever was, same as it ever was
Letting the days go by, same as it ever was
 Here a twister comes, here comes the twister
Same as it ever was, same as it ever was (Letting the days go by)
Same as it ever was, same as it ever was (Letting the days go by)
Once in a lifetime (Let the water hold me down)
Letting the days go by (Water flowing underground)
Into the blue again
"
38,Radiohead,Paranoid Android,Rock,http://azlyrics.com/lyrics/radiohead/paranoidandroid.html,"

Please, could you stop the noise?
I'm trying to get some rest
From all the unborn chicken voices
In my head

What's that?
(I may be paranoid, but not an android)
What's that?
(I may be paranoid, but not an android)

When I am king
You will be first against the wall
With your opinion
Which is of no consequence at all

What's that?
(I may be paranoid, but no android)
What's that?
(I may be paranoid, but no android)

Ambition makes you look pretty ugly
Kicking, squealing, Gucci little piggy
You don't remember, you don't remember
Why don't you remember my name?
Off with his head, man, off with his head, man
Why don't you remember my name?
I guess he does

Rain down, rain down
Come on, rain down on me
From a great height
From a great height, height
Rain down, rain down
Come on, rain down on me
From a great height
From a great height, height
That's it, sir, you're leaving (Rain down)
The crackle of pigskin (Rain down)
The dust and the screaming (Come on, rain down)
The yuppies networking (On me)
The panic, the vomit (From a great height)
The panic, the vomit (From a great height)
God loves his children
God loves his children, yeah
"
39,Led Zeppelin,Whole Lotta Love,Rock,http://azlyrics.com/lyrics/ledzeppelin/wholelottalove.html,"

You need cooling, baby, I'm not fooling
I'm gonna send you back to schooling
Way down inside, honey, you need it
I'm gonna give you my love
I'm gonna give you my love

Want a whole lotta love
Want a whole lotta love
Want a whole lotta love
Want a whole lotta love

You've been learning, baby, I've been yearning
All them good times, baby, baby, I've been learning
Way, way down inside, honey, you need it
I'm gonna give you my love
I'm gonna give you my love

Want a whole lotta love
Want a whole lotta love
Want a whole lotta love
Want a whole lotta love

You've been cooling, baby, I've been drooling
All the good times baby I've been misusing
Way, way down inside, I'm gonna give you my love
I'm gonna give you every inch of my love
Gonna give you my love

Yeah! All right! Let's go

Want a whole lotta love
Want a whole lotta love
Want a whole lotta love
Want a whole lotta love

Way down inside... woman... you need... love

Shake for me, girl
I wanna be your backdoor man
Keep it cooling, baby
Keep it cooling, baby
Keep it cooling, baby
Keep it cooling, baby
"
40,The Animals,House of the Rising Sun,Rock,http://azlyrics.com/lyrics/animals/houseoftherisingsun.html,"

There is a house in New Orleans
They call the Rising Sun
And it's been the ruin of many a poor boy
And God, I know I'm one

My mother was a tailor
She sewed my new blue jeans
My father was a gamblin' man
Down in New Orleans

Now the only thing a gambler needs
Is a suitcase and a trunk
And the only time he's satisfied
Is when he's all drunk

[Organ Solo]

Oh mother, tell your children
Not to do what I have done
Spend your lives in sin and misery
In the House of the Rising Sun

Well, I got one foot on the platform
The other foot on the train
I'm goin' back to New Orleans
To wear that ball and chain

Well, there is a house in New Orleans
They call the Rising Sun
And it's been the ruin of many a poor boy
And God, I know I'm one
"
41,Lou Reed,Walk on the Wild Side,Rock,http://azlyrics.com/lyrics/loureed/walkonthewildside.html,"

Holly came from Miami, F.L.A.
Hitch-hiked her way across the U.S.A.
Plucked her eyebrows on the way
Shaved her legs and then he was a she
She says, ""Hey, babe,
Take a walk on the wild side.""
Said, ""Hey, honey,
Take a walk on the wild side.""

Candy came from out on the Island
In the back room she was everybody's darling
But she never lost her head
Even when she was giving head
She says, ""Hey, babe,
Take a walk on the wild side.""
Said, ""Hey, babe,
Take a walk on the wild side.""
And the colored girls go
""Doo do doo do doo do do doo...""

Little Joe never once gave it away
Everybody had to pay and pay
A hustle here and a hustle there
New York City's the place
Where they said, ""Hey, babe,
Take a walk on the wild side.""
I said, ""Hey, Joe,
Take a walk on the wild side.""

Sugar Plum Fairy came and hit the streets
Looking for soul food and a place to eat
Went to the Apollo
You should've seen them go, go, go
They said, ""Hey, sugar,
Take a walk on the wild side.""
I said, ""Hey, babe,
Take a walk on the wild side.""
All right, huh

Jackie is just speeding away
Thought she was James Dean for a day
Then I guess she had to crash
Valium would have helped that bash
Said, ""Hey, babe,
Take a walk on the wild side.""
I said, ""Hey, honey,
Take a walk on the wild side.""
And the colored girls say,
""Doo do doo do doo do do doo...""
"
42,Eagles,Hotel California,Rock,http://azlyrics.com/lyrics/eagles/hotelcalifornia.html,"

On a dark desert highway, cool wind in my hair
Warm smell of colitas, rising up through the air
Up ahead in the distance, I saw a shimmering light
My head grew heavy and my sight grew dim
I had to stop for the night
There she stood in the doorway
I heard the mission bell
And I was thinking to myself
""This could be Heaven or this could be Hell""
Then she lit up a candle and she showed me the way
There were voices down the corridor
I thought I heard them say

Welcome to the Hotel California
Such a lovely place (Such a lovely place)
Such a lovely face
Plenty of room at the Hotel California
Any time of year (Any time of year)
You can find it here

Her mind is Tiffany-twisted, she got the Mercedes bends
She got a lot of pretty, pretty boys she calls friends
How they dance in the courtyard, sweet summer sweat
Some dance to remember, some dance to forget

So I called up the Captain
""Please bring me my wine.""
He said, ""We haven't had that spirit here since nineteen sixty nine.""
And still those voices are calling from far away
Wake you up in the middle of the night
Just to hear them say

Welcome to the Hotel California
Such a lovely place (Such a lovely place)
Such a lovely face
They livin' it up at the Hotel California
What a nice surprise (what a nice surprise)
Bring your alibis

Mirrors on the ceiling
The pink champagne on ice
And she said ""We are all just prisoners here, of our own device""
And in the master's chambers
They gathered for the feast
They stab it with their steely knives
But they just can't kill the beast

Last thing I remember
I was running for the door
I had to find the passage back to the place I was before
""Relax,"" said the night man
""We are programmed to receive
You can check-out any time you like
But you can never leave!""
"
43,JAY-Z,99 Problems,Rock,http://azlyrics.com/lyrics/jayz/99problems.html,"

If you're having girl problems, I feel bad for you, son
I got 99 problems, but a bitch ain't one

I've got the Rap Patrol on the gat patrol
Foes that wanna make sure my casket's closed
Rap critics that say he's Money, Cash, Hoes
I'm from the hood, stupid! What type of facts are those?
If you grew up with holes in your zapatos
You'd celebrate the minute you was having dough
I'm like, ""Fuck critics, you can kiss my whole asshole
If you don't like my lyrics, you can press fast forward""
Got beef with radio if I don't play they show
They don't play my hits, well, I don't give a shit, so
Rap mags try and use my black ass
So advertisers can give 'em more cash for ads
Fuckers, I don't know what you take me as
Or understand the intelligence that Jay Z has
I'm from rags to riches, niggas, I ain't dumb
I got 99 problems, but a bitch ain't one – hit me

99 problems, but a bitch ain't one
If you're having girl problems, I feel bad for you, son
I got 99 problems, but a bitch ain't one – hit me

The year is '94, in my trunk is raw
In my rear-view mirror is the motherfucking law
Got two choices, y'all: pull over the car or
Bounce on the devil, put the pedal to the floor
And I ain't trying to see no highway chase with Jake
Plus I got a few dollars, I can fight the case
So I pull over to the side of the road
I heard, ""Son, do you know why I'm stopping you for?""
'Cause I'm young and I'm black and my hat's real low?
Do I look like a mind reader, sir? I don't know
Am I under arrest or should I guess some more?
""Well, you was doing 55 in a 54
License and registration and step out of the car
Are you carrying a weapon on you? I know a lot of you are""
I ain't stepping out of shit, all my paper's legit
""Well, do you mind if I look around the car a little bit?""
Well, my glove compartment is locked, so is the trunk in the back
And I know my rights, so you gon' need a warrant for that
""Aren't you sharp as a tack?
You some type of lawyer or something?
Somebody important or something?""
Well, I ain't passed the bar, but I know a little bit
Enough that you won't illegally search my shit
""Well, we'll see how smart you are when the K9 come!""
I got 99 problems, but a bitch ain't one – hit me

99 problems, but a bitch ain't one
If you're having girl problems, I feel bad for you, son
I got 99 problems, but a bitch ain't one – hit me
99 problems, but a bitch ain't one
If you're having girl problems, I feel bad for you, son
I got 99 problems, but a bitch ain't one

Now once upon a time not too long ago
A nigga like myself had to strong-arm a ho
This is not a ho in the sense of having a pussy
But a pussy having no goddamn sense, try and push me
I try to ignore him, talk to the Lord
Pray for him, but some fools just love to perform
You know the type, loud as a motorbike
But wouldn't bust a grape in a fruit fight
And only thing that's gon' happen is I'ma get to clapping
And he and his boys gonna be yapping to the Captain
And there I go, trapped in the Kit-Kat again
Back through the system with the riff-raff again
Fiends on the floor, scratching again
Paparazzis with they cameras, snapping em
D.A. try to give a nigga shaft again
Half a mil' for bail 'cause I'm African
All because this fool was harassing them
Trying to play the boy like he's saccharine
But ain't nothing sweet 'bout how I hold my gun
I got 99 problems, being a bitch ain't one – hit me

99 problems, but a bitch ain't one
If you're having girl problems, I feel bad for you, son
I got 99 problems, but a bitch ain't one – hit me
99 problems, but a bitch ain't one
If you're having girl problems, I feel bad for you, son
I got 99 problems, but a bitch ain't one – hit me
If you're having girl problems, I feel bad for you, son
I got 99 problems, but a bitch ain't one

You crazy for this one, Rick
It's your boy
"
44,The Rolling Stones,Jumpin' Jack Flash,Rock,http://azlyrics.com/lyrics/rollingstones/jumpinjackflash.html,
45,LCD Soundsystem,All My Friends,Rock,http://azlyrics.com/lyrics/lcdsoundsystem/allmyfriends.html,"

That's how it starts
We go back to your house
We check the charts
And start to figure it out

And if it's crowded, all the better
Because we know we're gonna be up late
But if you're worried about the weather
Then you picked the wrong place to stay
That's how it starts

And so it starts
You switch the engine on
We set controls for the heart of the sun
One of the ways we show our age

And if the sun comes up, if the sun comes up, if the sun comes up
And I still don't wanna stagger home
Then it's the memory of our betters
That are keeping us on our feet

You spent the first five years trying to get with the plan
And the next five years trying to be with your friends again

You're talking 45 turns just as fast as you can
Yeah, I know it gets tired, but it's better when we pretend

It comes apart
The way it does in bad films
Except in parts
When the moral kicks in

Though when we're running out of the drugs
And the conversation's winding away
I wouldn't trade one stupid decision
For another five years of life

You drop the first ten years just as fast as you can
And the next ten people who are trying to be polite
When you're blowing eighty-five days in the middle of France
Yeah, I know it gets tired only where are your friends tonight?

And to tell the truth
Oh, this could be the last time
So here we go
Like a sales force into the night

And if I made a fool, if I made a fool, if I made a fool
On the road, there's always this
And if I'm sued into submission
I can still come home to this

And with a face like a dad and a laughable stand
You can sleep on the plane or review what you said
When you're drunk and the kids look impossibly tan
You think over and over, ""hey, I'm finally dead.""

Oh, if the trip and the plan come apart in your hand
You can turn it on yourself you ridiculous clown
You forgot what you meant when you read what you said
And you always knew you were tired, but then
Where are your friends tonight?

Where are your friends tonight?
Where are your friends tonight?

If I could see all my friends tonight
If I could see all my friends tonight
If I could see all my friends tonight
If I could see all my friends tonight
"
46,Ramones,Blitzkrieg Bop,Rock,http://azlyrics.com/lyrics/ramones/blitzkriegbop.html,"

Hey ho, let's go
Hey ho, let's go
Hey ho, let's go
Hey ho, let's go

They're forming in a straight line
They're going through a tight wind
The kids are losing their minds
The Blitzkrieg Bop

They're piling in the back seat
They're generating steam heat
Pulsating to the back beat
The Blitzkrieg Bop

Hey ho, let's go
Shoot 'em in the back now
What they want, I don't know
They're all revved up and ready to go

They're forming in a straight line
They're going through a tight wind
The kids are losing their minds
The Blitzkrieg Bop

They're piling in the back seat
They're generating steam heat
Pulsating to the back beat
The Blitzkrieg Bop

Hey ho, let's go
Shoot 'em in the back now
What they want, I don't know
They're all revved up and ready to go

They're forming in a straight line
They're going through a tight wind
The kids are losing their minds
The Blitzkrieg Bop

They're piling in the back seat
They're generating steam heat
Pulsating to the back beat
The Blitzkrieg Bop

Hey ho, let's go
Hey ho, let's go
Hey ho, let's go
Hey ho, let's go
"
47,Elvis Presley,Hound Dog,Rock,http://azlyrics.com/lyrics/elvispresley/hounddog.html,"

You ain't nothin' but a hound dog
Cryin' all the time
You ain't nothin' but a hound dog
Cryin' all the time
Well, you ain't never caught a rabbit
And you ain't no friend of mine

When they said you was high-classed
Well, that was just a lie
When they said you was high-classed
Well, that was just a lie
You ain't never caught a rabbit
And you ain't no friend of mine

You ain't nothin' but a hound dog
Cryin' all the time
You ain't nothin' but a hound dog
Cryin' all the time
Well, you ain't never caught a rabbit
And you ain't no friend of mine

When they said you was high-classed
Well, that was just a lie
When they said you was high-classed
Well, that was just a lie
Well, you ain't never caught a rabbit
And you ain't no friend of mine

When they said you was high-classed
Well, that was just a lie
You know they said you was high-classed
Well, that was just a lie
Well, you ain't never caught a rabbit
And you ain't no friend of mine

You ain't nothin' but a hound dog
Cryin' all the time
You ain't nothin' but a hound dog
Cryin' all the time
Well, you ain't never caught a rabbit
You ain't no friend of mine
"
48,The Beatles,I Want To Hold Your Hand,Rock,http://azlyrics.com/lyrics/beatles/iwanttoholdyourhand.html,"

Oh yeah, I'll tell you something
I think you'll understand
When I say that something
I wanna hold your hand
I wanna hold your hand
I wanna hold your hand

Oh please, say to me
You'll let me be your man
And please, say to me
You'll let me hold your hand
You'll let me hold your hand
I wanna hold your hand

And when I touch you I feel happy
Inside
It's such a feeling that my love
I can't hide
I can't hide
I can't hide

Yeah, you got that something
I think you'll understand
When I say that something
I wanna hold your hand
I wanna hold your hand
I wanna hold your hand

And when I touch you I feel happy
Inside
It's such a feeling that my love
I can't hide
I can't hide
I can't hide

Yeah, you got that something
I think you'll understand
When I feel that something
I wanna hold your hand
I wanna hold your hand
I wanna hold your hand
I wanna hold your hand
"
